fid	year	quarter	date_receipt	s40	code_period	code_present_place
54182	2019	2	2019-07-03	0	22	214
63464	2019	2	2019-07-15	1091484	22	214
65624	2019	2	2019-07-04	0	22	214
65929	2019	2	2019-07-22	0	22	214
70834	2019	2	2019-07-12	4064	22	214
72548	2019	2	2019-07-24	0	22	214
74157	2019	2	2019-07-18	0	22	214
74581	2019	2	2019-10-18	369017	22	214
78934	2019	2	2019-07-17	75016	22	214
82395	2019	2	2019-07-24	26877	22	214
89350	2019	2	2019-08-21	93520	22	214
89494	2019	2	2019-07-02	0	22	214
95314	2019	2	2019-07-03	0	22	214
97809	2019	2	2019-07-13	0	22	214
98999	2019	2	2019-07-24	4229	22	214
99335	2019	2	2019-07-16	5325	22	214
106600	2019	2	2019-07-03	0	22	214
113043	2019	2	2019-07-10	0	22	214
116327	2019	2	2019-07-03	0	22	214
120204	2019	2	2019-07-22	68444	22	214
120474	2019	2	2019-07-02	0	22	214
121559	2019	2	2019-07-23	0	22	214
123451	2019	2	2019-07-15	0	22	214
123634	2019	2	2019-07-23	8750	22	214
149352	2019	2	2019-07-15	0	22	214
155721	2019	2	2019-09-11	0	22	214
158707	2019	2	2019-07-03	0	22	214
162108	2019	2	2019-07-24	1376213	22	214
168291	2019	2	2019-11-20	0	22	231
170119	2019	2	2019-08-28	6338	22	214
187050	2019	2	2019-07-24	129	22	214
190046	2019	2	2019-07-24	149631	22	214
196205	2019	2	2019-07-05	0	22	214
196939	2019	2	2019-07-23	10910	22	214
8189	2019	2	2019-07-10	11375	22	214
15360	2019	2	2019-10-31	125417270	22	214
18095	2019	2	2019-07-18	13778	22	214
22042	2019	2	2019-07-14	95359	22	214
25033	2019	2	2019-07-24	12408	22	214
30107	2019	2	2019-09-26	65489	22	214
33768	2019	2	2020-12-08	460953	22	214
41697	2019	2	2019-08-27	65840	22	214
55123	2019	2	2019-08-21	97285	22	214
64960	2019	2	2019-07-03	0	22	214
65804	2019	2	2019-07-24	631227	22	214
66782	2019	2	2019-07-13	0	22	214
73662	2019	2	2019-07-25	0	22	214
74053	2019	2	2019-08-28	0	22	214
75778	2019	2	2019-07-24	85108	22	214
79940	2019	2	2019-07-25	0	22	214
83591	2019	2	2019-07-18	5290	22	214
89492	2019	2	2019-08-16	1104426	22	214
112423	2019	2	2019-07-25	23273	22	214
114151	2019	2	2019-07-08	140553	22	214
116014	2019	2	2019-07-11	45002	22	214
122126	2019	2	2019-07-05	0	22	214
122727	2019	2	2019-07-08	0	22	214
125873	2019	2	2019-07-24	0	22	214
129191	2019	2	2019-07-25	0	22	214
130649	2019	2	2019-07-25	12621	22	214
139839	2019	2	2019-07-17	0	22	214
146910	2019	2	2019-07-23	1288803	22	214
148973	2019	2	2019-07-24	0	22	214
158781	2019	2	2020-11-16	130870288	22	214
165015	2019	2	2019-07-24	0	22	214
168576	2019	2	2019-07-23	11260	22	214
170463	2019	2	2019-09-08	0	22	214
179945	2019	2	2019-07-15	0	22	214
196646	2019	2	2019-07-10	0	22	214
12	2019	2	2020-12-11	47440982	22	214
16919	2019	2	2019-08-29	156493	22	214
25045	2019	2	2019-09-03	122230	22	214
30878	2019	2	2019-07-25	130065	22	214
32867	2019	2	2019-07-24	125734	22	214
37335	2019	2	2019-07-25	151567	22	214
40875	2019	2	2019-07-25	1294	22	214
44511	2019	2	2020-01-16	2021578	22	214
45411	2019	2	2019-07-11	0	22	214
51669	2019	2	2019-07-22	0	22	214
56123	2019	2	2020-01-24	134670	22	214
58424	2019	2	2019-07-09	0	22	214
65152	2019	2	2019-07-03	0	22	214
65872	2019	2	2019-07-25	0	22	214
66456	2019	2	2019-07-21	10870	22	214
66727	2019	2	2019-07-23	145938	22	214
68071	2019	2	2019-07-25	10792716	22	214
69616	2019	2	2019-12-30	203980	22	214
75869	2019	2	2019-07-18	0	22	214
91543	2019	2	2019-07-01	0	22	214
98647	2019	2	2019-07-29	0	22	214
102417	2019	2	2019-07-25	85000	22	214
107025	2019	2	2019-08-23	3850700	22	214
108977	2019	2	2019-07-23	40245	22	214
119394	2019	2	2019-07-30	0	22	214
121753	2019	2	2019-12-24	5360500	22	214
122530	2019	2	2019-09-02	0	22	214
124503	2019	2	2019-07-05	0	22	214
124889	2019	2	2019-10-01	0	22	214
142581	2019	2	2019-07-22	0	22	214
152170	2019	2	2019-12-16	409667	22	214
172360	2019	2	2019-07-08	0	22	214
173688	2019	2	2019-07-04	0	22	214
178126	2019	2	2019-07-22	5208828	22	214
184406	2019	2	2019-07-25	891164	22	214
189271	2019	2	2019-07-23	1086904	22	214
190290	2019	2	2019-07-16	206389	22	214
195531	2019	2	2019-07-06	0	22	214
4753	2019	2	2020-04-06	11917765	22	214
11115	2019	2	2019-07-24	49176	22	214
15235	2019	2	2019-07-24	63845	22	214
23353	2019	2	2019-07-19	0	22	214
28200	2019	2	2019-07-04	0	22	214
31060	2019	2	2019-07-25	50035	22	214
37662	2019	2	2019-07-18	0	22	214
38490	2019	2	2019-07-03	0	22	214
48547	2019	2	2019-07-16	0	22	214
58463	2019	2	2019-07-12	0	22	214
64851	2019	2	2019-07-08	0	22	214
66783	2019	2	2019-07-03	0	22	214
72290	2019	2	2019-07-24	1694163	22	214
73437	2019	2	2019-07-25	68033	22	214
77582	2019	2	2019-07-09	0	22	214
86030	2019	2	2019-07-25	0	22	214
89076	2019	2	2019-07-04	0	22	214
90697	2019	2	2019-07-25	299900	22	214
92139	2019	2	2019-07-24	103789	22	214
93664	2019	2	2019-07-25	3451	22	214
95604	2019	2	2019-07-25	458488	22	214
106512	2019	2	2019-07-13	0	22	214
107157	2019	2	2019-07-25	48720	22	214
108362	2019	2	2019-07-01	0	22	214
110734	2019	2	2019-09-17	5299946	22	214
115023	2019	2	2019-07-23	0	22	214
123030	2019	2	2019-07-25	0	22	214
123974	2019	2	2019-07-04	0	22	214
146094	2019	2	2019-07-22	193457	22	214
152790	2019	2	2019-07-20	20000	22	214
155880	2019	2	2019-07-22	103721	22	214
160328	2019	2	2019-07-16	4	22	214
162580	2019	2	2019-07-03	0	22	214
182978	2019	2	2019-07-16	24986	22	214
185149	2019	2	2019-07-09	0	22	214
197843	2019	2	2019-07-24	2463162	22	214
198512	2019	2	2019-07-24	0	22	214
19866	2019	2	2019-07-19	0	22	214
22117	2019	2	2019-07-23	496	22	214
29820	2019	2	2019-07-12	0	22	214
61655	2019	2	2019-08-26	65793	22	214
62399	2019	2	2019-07-13	0	22	214
63528	2019	2	2019-07-02	0	22	214
73694	2019	2	2019-06-20	0	22	214
74767	2019	2	2019-07-22	410659	22	214
91589	2019	2	2019-07-18	0	22	214
92040	2019	2	2019-07-25	73313	22	214
101293	2019	2	2019-08-15	177752	22	214
114917	2019	2	2019-07-25	0	22	214
115319	2019	2	2019-07-24	0	22	214
118132	2019	2	2019-07-24	102	22	214
121601	2019	2	2019-10-14	73253	22	214
130372	2019	2	2019-08-09	0	22	214
137117	2019	2	2019-07-19	0	22	214
137513	2019	2	2019-07-16	0	22	214
139226	2019	2	2019-07-24	3380	22	214
143340	2019	2	2019-07-31	181558	22	214
147578	2019	2	2019-07-23	43478	22	214
150134	2019	2	2019-07-02	0	22	214
150611	2019	2	2019-07-18	0	22	214
164111	2019	2	2019-04-29	0	22	214
172346	2019	2	2019-07-12	0	22	214
182555	2019	2	2019-07-22	0	22	214
6830	2019	2	2019-07-25	637997	22	214
13156	2019	2	2019-07-29	21301	22	214
16748	2019	2	2019-07-24	0	22	214
19158	2019	2	2019-07-18	12139	22	214
22063	2019	2	2019-07-25	0	22	214
31238	2019	2	2019-07-23	0	22	214
34070	2019	2	2020-01-13	13472	22	214
37686	2019	2	2019-07-04	0	22	214
47653	2019	2	2019-08-05	5241	22	214
51290	2019	2	2019-07-17	0	22	214
55807	2019	2	2019-07-19	23667	22	214
60240	2019	2	2019-07-24	36632	22	214
61577	2019	2	2019-07-25	56537	22	214
67855	2019	2	2019-07-24	97	22	214
68378	2019	2	2019-07-25	0	22	214
72541	2019	2	2019-07-24	398845	22	214
87140	2019	2	2019-07-02	0	22	214
87333	2019	2	2019-07-07	0	22	214
88908	2019	2	2019-07-29	4258	22	214
92607	2019	2	2019-07-24	29541	22	214
92941	2019	2	2019-07-25	0	22	214
97766	2019	2	2019-07-24	7692673	22	214
98061	2019	2	2019-07-25	0	22	214
104092	2019	2	2019-07-01	0	22	214
105444	2019	2	2019-07-23	106065	22	214
114393	2019	2	2019-07-12	0	22	214
129994	2019	2	2019-07-18	0	22	214
131265	2019	2	2019-07-25	294524	22	214
150184	2019	2	2019-07-17	9270902	22	214
154261	2019	2	2019-07-25	171138	22	214
172494	2019	2	2019-07-03	0	22	214
179543	2019	2	2019-07-24	7813	22	214
8993	2019	2	2019-10-27	419672	22	214
24867	2019	2	2019-07-22	6424	22	214
32768	2019	2	2019-07-22	65686	22	214
34044	2019	2	2019-07-13	0	22	214
36028	2019	2	2019-07-11	0	22	214
57166	2019	2	2019-07-15	0	22	214
59067	2019	2	2019-07-02	0	22	214
72439	2019	2	2019-07-23	201030	22	214
79509	2019	2	2019-07-24	18996	22	214
81181	2019	2	2019-07-10	0	22	214
84803	2019	2	2019-10-30	0	22	214
84896	2019	2	2020-02-19	18611	22	214
86637	2019	2	2019-07-19	0	22	214
95284	2019	2	2019-07-18	0	22	214
104007	2019	2	2019-07-24	7932	22	214
104738	2019	2	2020-12-17	3029261	22	214
107017	2019	2	2019-07-25	24599189	22	214
127863	2019	2	2019-07-16	0	22	214
133067	2019	2	2020-12-22	0	22	214
143753	2019	2	2019-07-24	0	22	214
149617	2019	2	2019-07-24	0	22	214
150198	2019	2	2019-09-30	13106453	22	214
160178	2019	2	2019-07-25	0	22	214
165203	2019	2	2019-07-02	0	22	214
173270	2019	2	2019-10-24	18224042	22	214
174421	2019	2	2019-07-24	440860	22	214
174588	2019	2	2019-07-08	0	22	214
195091	2019	2	2019-10-09	0	22	214
195284	2019	2	2019-09-02	0	22	214
196080	2019	2	2019-07-22	0	22	214
199528	2019	2	2019-09-09	0	22	214
15012	2019	2	2019-07-11	0	22	214
21172	2019	2	2019-07-24	42516	22	214
51532	2019	2	2019-07-10	0	22	214
51709	2019	2	2019-07-08	0	22	214
72367	2019	2	2019-07-25	0	22	214
77183	2019	2	2019-07-25	43507	22	214
77835	2019	2	2019-10-24	1395599	22	214
88388	2019	2	2019-07-18	106512	22	214
105079	2019	2	2019-07-20	0	22	214
126858	2019	2	2019-07-19	0	22	214
127599	2019	2	2019-08-05	0	22	214
131576	2019	2	2019-07-27	0	22	214
136451	2019	2	2019-07-25	96555	22	214
138320	2019	2	2019-07-16	0	22	214
139711	2019	2	2019-07-09	0	22	214
141518	2019	2	2019-09-10	19720	22	214
144637	2019	2	2019-07-25	648824	22	214
146728	2019	2	2019-07-02	0	22	214
156011	2019	2	2019-07-22	490727	22	214
156898	2019	2	2019-07-17	0	22	214
163203	2019	2	2019-07-25	0	22	214
164550	2019	2	2019-10-07	69701	22	214
166202	2019	2	2019-07-17	0	22	214
166204	2019	2	2019-07-10	0	22	214
172089	2019	2	2019-08-30	663575	22	214
175545	2019	2	2019-07-11	0	22	214
177985	2019	2	2019-12-09	32532488	22	214
180322	2019	2	2019-07-24	37857	22	214
185383	2019	2	2019-07-24	567182	22	214
187128	2019	2	2019-07-25	1301	22	214
191764	2019	2	2019-12-16	34838	22	214
192177	2019	2	2019-07-08	0	22	214
192787	2019	2	2019-07-13	7858	22	214
195143	2019	2	2019-07-24	548769	22	214
199657	2019	2	2019-08-16	11672	22	214
10083	2019	2	2020-04-24	0	22	214
42168	2019	2	2019-07-12	0	22	214
46669	2019	2	2019-10-15	1466406	22	214
49561	2019	2	2019-07-02	0	22	214
51170	2019	2	2019-08-12	0	22	214
56929	2019	2	2019-07-01	0	22	214
59629	2019	2	2019-07-25	0	22	214
62455	2019	2	2019-07-25	30613	22	214
65940	2019	2	2019-07-09	0	22	214
70737	2019	2	2019-07-04	0	22	214
74590	2019	2	2019-07-08	0	22	214
76453	2019	2	2019-07-12	0	22	214
86971	2019	2	2019-07-15	0	22	214
95564	2019	2	2019-07-24	0	22	214
98548	2019	2	2019-10-13	0	22	214
111218	2019	2	2019-07-13	0	22	214
114953	2019	2	2019-07-02	0	22	214
115367	2019	2	2019-07-25	2122791	22	214
119302	2019	2	2019-07-09	0	22	214
120788	2019	2	2019-07-20	0	22	214
123904	2019	2	2019-07-02	0	22	214
130031	2019	2	2019-07-01	0	22	214
130704	2019	2	2019-07-16	0	22	214
133083	2019	2	2019-07-15	0	22	214
137473	2019	2	2019-07-25	94557	22	214
147673	2019	2	2019-08-27	0	22	214
153250	2019	2	2019-07-25	70492	22	214
159815	2019	2	2019-09-19	736928	22	214
162594	2019	2	2019-07-09	0	22	214
167512	2019	2	2019-07-23	0	22	214
175720	2019	2	2019-07-25	0	22	214
178156	2019	2	2019-07-22	0	22	214
178621	2019	2	2019-08-22	177087	22	214
185262	2019	2	2019-07-25	0	22	214
186100	2019	2	2019-07-24	0	22	214
189770	2019	2	2019-07-18	0	22	214
196810	2019	2	2019-08-01	2189352	22	214
198724	2019	2	2019-07-03	0	22	214
4811	2019	2	2019-09-11	459731	22	214
32220	2019	2	2019-07-15	2252	22	214
39826	2019	2	2019-07-25	0	22	214
40006	2019	2	2019-07-24	0	22	214
40636	2019	2	2019-07-26	64479	22	214
47304	2019	2	2019-09-04	0	22	214
53680	2019	2	2019-07-23	0	22	214
62859	2019	2	2019-07-24	1086845	22	214
67829	2019	2	2020-07-17	560961	22	214
69201	2019	2	2019-07-24	57743	22	214
69589	2019	2	2019-07-25	0	22	214
72625	2019	2	2019-07-21	89	22	214
73416	2019	2	2019-07-02	0	22	214
78738	2019	2	2019-08-12	188204	22	214
80106	2019	2	2019-07-12	0	22	214
107451	2019	2	2019-07-03	0	22	214
111778	2019	2	2019-07-24	11439	22	214
112928	2019	2	2020-07-17	1540698	22	214
115557	2019	2	2019-07-25	0	22	214
118148	2019	2	2020-09-28	31878805	22	214
134399	2019	2	2019-07-10	666430	22	214
141620	2019	2	2019-07-03	0	22	214
149090	2019	2	2019-07-25	203239	22	214
154456	2019	2	2019-07-17	0	22	214
156331	2019	2	2019-07-25	10833	22	214
167981	2019	2	2019-07-05	73268	22	214
173332	2019	2	2019-07-12	3292	22	214
182188	2019	2	2019-08-26	0	22	214
185881	2019	2	2019-07-04	0	22	214
188877	2019	2	2019-07-03	0	22	214
21	2019	2	2019-07-04	0	22	214
1938	2019	2	2019-07-25	38961817	22	214
9939	2019	2	2019-11-11	840009	22	214
13134	2019	2	2019-07-31	32500	22	214
14613	2019	2	2019-07-01	0	22	214
15732	2019	2	2019-07-04	0	22	214
24893	2019	2	2020-01-30	1082045	22	214
25699	2019	2	2019-07-15	0	22	214
26377	2019	2	2019-09-09	0	22	214
26615	2019	2	2019-07-24	171095	22	214
28895	2019	2	2020-03-31	5416175	22	214
29141	2019	2	2019-07-03	0	22	214
29676	2019	2	2020-12-01	815765	22	214
42047	2019	2	2019-08-14	1370265	22	214
42361	2019	2	2019-10-14	808559	22	214
44591	2019	2	2019-07-25	35349	22	214
51184	2019	2	2019-07-24	81468	22	214
58768	2019	2	2019-08-01	23973	22	214
59950	2019	2	2019-10-15	28000	22	214
62060	2019	2	2019-07-09	0	22	214
65563	2019	2	2019-07-16	0	22	214
68564	2019	2	2019-07-18	87580	22	214
70950	2019	2	2019-07-31	0	22	214
84101	2019	2	2019-07-04	0	22	214
95966	2019	2	2019-10-11	261105	22	214
100809	2019	2	2019-07-23	471518	22	214
110653	2019	2	2020-10-16	18539339	22	214
114881	2019	2	2019-07-19	0	22	214
119750	2019	2	2019-07-25	0	22	214
129820	2019	2	2019-07-18	0	22	214
131893	2019	2	2019-07-15	0	22	214
131942	2019	2	2019-08-15	3615860	22	214
132914	2019	2	2019-09-24	58781	22	214
135295	2019	2	2019-07-24	1698	22	214
135316	2019	2	2019-07-18	0	22	214
135479	2019	2	2019-07-19	118365	22	214
136757	2019	2	2019-07-15	76	22	214
138427	2019	2	2019-10-01	7694036	22	214
141746	2019	2	2019-07-08	0	22	214
142594	2019	2	2019-07-07	0	22	214
144764	2019	2	2019-07-25	669186	22	214
158977	2019	2	2020-01-14	0	22	214
159567	2019	2	2019-12-16	6433362	22	214
162412	2019	2	2019-07-17	0	22	214
163388	2019	2	2019-07-24	2853771	22	214
172596	2019	2	2019-07-11	0	22	214
184963	2019	2	2019-07-13	0	22	214
186912	2019	2	2019-07-16	0	22	214
190853	2019	2	2019-08-13	152404	22	214
9948	2019	2	2019-07-25	9037	22	214
16751	2019	2	2019-07-12	8617	22	214
18565	2019	2	2020-12-25	610337	22	214
20857	2019	2	2019-07-16	0	22	214
21174	2019	2	2019-08-27	127690	22	214
23450	2019	2	2019-07-01	0	22	214
25456	2019	2	2019-07-25	18005	22	214
31536	2019	2	2019-07-24	27303	22	214
39136	2019	2	2019-07-25	602	22	214
42689	2019	2	2019-07-17	0	22	214
49147	2019	2	2019-07-25	180409	22	214
51009	2019	2	2019-07-02	0	22	214
74880	2019	2	2019-08-07	883081	22	214
79929	2019	2	2019-10-24	234895	22	214
80832	2019	2	2019-07-17	0	22	214
89602	2019	2	2019-10-19	11667	22	214
90992	2019	2	2019-07-23	100794	22	214
91607	2019	2	2019-08-08	0	22	214
103051	2019	2	2019-07-09	0	22	214
105673	2019	2	2020-08-07	637398	22	214
114090	2019	2	2019-07-02	0	22	214
126094	2019	2	2019-11-19	20239	22	214
133922	2019	2	2020-09-03	0	22	214
135484	2019	2	2019-07-25	0	22	214
138280	2019	2	2019-07-25	0	22	214
141118	2019	2	2019-07-23	0	22	214
142897	2019	2	2019-07-22	3139	22	214
143526	2019	2	2019-07-24	1031650	22	214
162803	2019	2	2019-07-09	0	22	214
168045	2019	2	2019-07-24	42370	22	214
168709	2019	2	2019-07-24	12739	22	214
179152	2019	2	2019-07-22	18876304	22	214
190773	2019	2	2019-07-10	5107	22	214
12685	2019	2	2019-07-19	1003625	22	214
22919	2019	2	2019-07-17	156743	22	214
23007	2019	2	2019-07-11	0	22	214
31998	2019	2	2019-07-25	39637	22	214
53275	2019	2	2019-07-20	188142	22	214
58417	2019	2	2019-07-16	0	22	214
63400	2019	2	2019-10-25	682355	22	214
66752	2019	2	2019-07-02	0	22	214
77570	2019	2	2019-07-09	0	22	214
81551	2019	2	2019-07-02	0	22	214
81836	2019	2	2019-07-23	0	22	214
83187	2019	2	2019-07-22	86895	22	214
88827	2019	2	2019-07-24	709237	22	214
93382	2019	2	2019-07-07	0	22	214
95991	2019	2	2019-07-03	0	22	214
103916	2019	2	2019-07-11	0	22	214
112259	2019	2	2019-07-10	25630	22	214
117026	2019	2	2019-07-05	0	22	214
120407	2019	2	2019-07-16	0	22	214
141110	2019	2	2019-07-24	0	22	214
143367	2019	2	2019-07-24	51	22	214
147904	2019	2	2019-07-15	0	22	214
148464	2019	2	2019-07-24	0	22	214
157844	2019	2	2020-03-12	83976	22	214
158868	2019	2	2019-07-18	1718	22	214
180707	2019	2	2019-11-19	1872854	22	214
198605	2019	2	2019-07-25	19434	22	214
13007	2019	2	2019-07-19	0	22	214
14173	2019	2	2019-07-22	4940	22	214
22894	2019	2	2019-07-01	1000	22	214
27820	2019	2	2019-07-15	0	22	214
37446	2019	2	2019-07-29	414333	22	214
43036	2019	2	2020-08-13	7212226	22	214
45285	2019	2	2019-07-01	0	22	214
50182	2019	2	2019-07-04	0	22	214
52839	2019	2	2019-07-11	0	22	214
57382	2019	2	2019-07-09	0	22	214
64110	2019	2	2019-07-09	0	22	214
64552	2019	2	2019-07-19	48143	22	214
82934	2019	2	2019-07-17	68816	22	214
95637	2019	2	2019-07-18	0	22	214
99086	2019	2	2019-07-25	131894	22	214
103579	2019	2	2020-12-22	0	22	214
112947	2019	2	2019-07-18	0	22	214
125301	2019	2	2019-07-21	0	22	214
125411	2019	2	2019-10-08	75843	22	214
126220	2019	2	2019-07-22	15059	22	214
133172	2019	2	2019-07-30	148170	22	214
134974	2019	2	2019-09-26	625145	22	214
138932	2019	2	2019-08-19	468000	22	214
145544	2019	2	2019-07-02	66351	22	214
161413	2019	2	2019-08-05	0	22	214
168039	2019	2	2019-10-25	141390825	22	214
169788	2019	2	2019-07-24	0	22	214
175216	2019	2	2019-09-10	0	22	214
176085	2019	2	2019-09-04	218595	22	214
182927	2019	2	2019-07-22	0	22	214
248	2019	2	2019-10-03	2147889	22	214
6857	2019	2	2019-07-03	0	22	214
7217	2019	2	2019-07-08	0	22	214
9488	2019	2	2019-07-04	0	22	214
18801	2019	2	2020-06-25	2437091	22	214
27028	2019	2	2019-07-19	0	22	214
28971	2019	2	2019-11-05	957	22	214
31185	2019	2	2019-07-21	0	22	214
36938	2019	2	2019-07-25	0	22	214
37399	2019	2	2019-07-22	0	22	214
42000	2019	2	2019-07-22	0	22	214
45993	2019	2	2019-08-30	272703	22	214
55682	2019	2	2019-07-24	764507	22	214
56633	2019	2	2019-07-24	0	22	214
68085	2019	2	2019-07-22	11492	22	214
68539	2019	2	2019-07-31	0	22	214
74445	2019	2	2019-07-12	0	22	214
77189	2019	2	2019-07-23	0	22	214
87190	2019	2	2019-09-13	297887	22	214
92918	2019	2	2019-07-24	0	22	214
93056	2019	2	2020-10-07	0	22	214
94764	2019	2	2019-07-10	0	22	214
115081	2019	2	2019-07-25	12261	22	214
117048	2019	2	2019-12-26	235110	22	214
117193	2019	2	2019-07-18	0	22	214
118669	2019	2	2019-08-15	13384	22	214
119235	2019	2	2019-07-03	0	22	214
123467	2019	2	2019-07-25	133446	22	214
131075	2019	2	2019-08-14	887	22	214
133493	2019	2	2019-07-24	557288	22	214
133818	2019	2	2019-10-24	0	22	214
160463	2019	2	2020-02-14	145075	22	214
170353	2019	2	2020-10-29	16988286	22	214
177896	2019	2	2019-09-28	12174	22	214
15731	2019	2	2019-07-17	0	22	214
34017	2019	2	2019-12-05	0	22	214
40953	2019	2	2019-07-01	0	22	214
42611	2019	2	2019-07-08	0	22	214
50818	2019	2	2019-07-23	0	22	214
56278	2019	2	2019-07-16	0	22	214
62789	2019	2	2019-08-15	75013	22	214
67434	2019	2	2019-07-09	0	22	214
93014	2019	2	2019-08-07	0	22	214
94096	2019	2	2019-07-23	260286	22	214
96253	2019	2	2019-07-22	0	22	214
107689	2019	2	2019-07-03	0	22	214
114900	2019	2	2019-09-11	4755948	22	214
129761	2019	2	2019-07-25	1625439	22	214
135103	2019	2	2019-07-22	776810	22	214
159803	2019	2	2019-07-03	0	22	214
165311	2019	2	2019-07-05	0	22	214
172419	2019	2	2019-07-11	0	22	214
186257	2019	2	2020-01-15	192644	22	214
190380	2019	2	2019-07-16	39414	22	214
191501	2019	2	2019-07-24	187445	22	214
193904	2019	2	2019-07-06	0	22	214
199893	2019	2	2019-07-22	206700	22	214
15760	2019	2	2019-10-09	20300	22	214
15917	2019	2	2019-07-22	844	22	214
17722	2019	2	2019-07-23	0	22	214
19743	2019	2	2019-07-24	428481	22	214
31445	2019	2	2019-07-22	207382	22	214
40024	2019	2	2019-06-11	0	22	214
53206	2019	2	2019-07-23	2397	22	214
57174	2019	2	2019-07-18	0	22	214
74108	2019	2	2019-07-17	0	22	214
75289	2019	2	2019-07-09	0	22	231
82093	2019	2	2019-08-27	0	22	214
87199	2019	2	2019-07-17	0	22	214
87847	2019	2	2019-07-17	25	22	214
98667	2019	2	2019-07-24	0	22	214
99247	2019	2	2019-07-17	0	22	214
107944	2019	2	2019-07-23	27500	22	214
110618	2019	2	2019-07-25	10980	22	214
120449	2019	2	2019-07-25	1501658	22	214
122309	2019	2	2019-07-25	42750	22	214
126555	2019	2	2019-07-17	0	22	214
128312	2019	2	2019-08-06	0	22	214
133856	2019	2	2019-07-25	245524	22	214
159726	2019	2	2019-07-01	0	22	214
160443	2019	2	2019-07-22	0	22	214
162516	2019	2	2019-07-23	0	22	214
164345	2019	2	2019-07-13	0	22	214
169481	2019	2	2019-07-25	173960	22	214
191911	2019	2	2019-07-22	5906142	22	214
198569	2019	2	2019-07-15	0	22	214
5398	2019	2	2019-09-05	114560	22	214
6413	2019	2	2019-07-25	139310	22	214
11504	2019	2	2020-12-10	6790051	22	214
25794	2019	2	2019-07-25	384515	22	214
27727	2019	2	2019-07-25	1941801	22	214
36630	2019	2	2019-07-19	0	22	214
39951	2019	2	2019-07-01	0	22	214
62668	2019	2	2020-02-20	104962	22	214
72857	2019	2	2019-12-03	5448207	22	214
75558	2019	2	2019-07-01	0	22	214
75635	2019	2	2019-07-25	0	22	331
92804	2019	2	2019-07-11	0	22	214
93418	2019	2	2019-07-25	0	22	214
113547	2019	2	2019-07-19	0	22	214
117043	2019	2	2020-01-28	3637434	22	214
119434	2019	2	2019-07-24	86360	22	214
129953	2019	2	2019-07-05	0	22	214
